Bien jurídico afectado;(Todas);;
Tipo de delito;(Todas);;
Subtipo de delito;(Todas);;
Modalidad;(Todas);;
Sexo;(Todas);;
Rango de edad;(Todas);;
;;;
Suma de Total;;;Etiquetas de columna
Sonora;26037;Mazatán;4
Sonora;26038;Moctezuma;30
Sonora;26039;Naco;9
Sonora;26040;Nácori Chico;0
Sonora;26041;Nacozari de García;45
Sonora;26042;Navojoa;430
Sonora;26043;Nogales;802
Sonora;26044;Ónavas;0
Sonora;26045;Opodepe;17
Sonora;26046;Oquitoa;0
Sonora;26047;Pitiquito;14
Sonora;26048;Puerto Peñasco;154
Sonora;26049;Quiriego;8
Sonora;26050;Rayón;9
Sonora;26051;Rosario;17
Sonora;26052;Sahuaripa;20
Sonora;26053;San Felipe de Jesús;0
Sonora;26054;San Javier;0
Sonora;26055;San Luis Río Colorado;715
Sonora;26056;San Miguel de Horcasitas;13
Sonora;26057;San Pedro de la Cueva;4
Sonora;26058;Santa Ana;56
Sonora;26059;Santa Cruz;0
Sonora;26060;Sáric;12
Sonora;26061;Soyopa;2
Sonora;26062;Suaqui Grande;3
Sonora;26063;Tepache;4
Sonora;26064;Trincheras;7
Sonora;26065;Tubutama;7
Sonora;26066;Ures;75
Sonora;26067;Villa Hidalgo;3
Sonora;26068;Villa Pesqueira;1
Sonora;26069;Yécora;13
Sonora;26070;General Plutarco Elías Calles;125
Sonora;26071;Benito Juárez;125
Sonora;26072;San Ignacio Río Muerto;53
Sonora;26999;No especificado;0
Tabasco;27001;Balancán;250
Tabasco;27002;Cárdenas;1083
Tabasco;27003;Centla;561
Tabasco;27004;Centro;7186
Tabasco;27005;Comalcalco;1143
Tabasco;27006;Cunduacán;871
Tabasco;27007;Emiliano Zapata;162
Tabasco;27008;Huimanguillo;783
Tabasco;27009;Jalapa;213
Tabasco;27010;Jalpa de Méndez;593
Tabasco;27011;Jonuta;97
Tabasco;27012;Macuspana;881
Tabasco;27013;Nacajuca;1048
Tabasco;27014;Paraíso;608
Tabasco;27015;Tacotalpa;158
Tabasco;27016;Teapa;430
Tabasco;27017;Tenosique;331
Tabasco;27999;No especificado;0
Tamaulipas;28001;Abasolo;32
Tamaulipas;28002;Aldama;111
Tamaulipas;28003;Altamira;974
Tamaulipas;28004;Antiguo Morelos;23
Tamaulipas;28005;Burgos;2
Tamaulipas;28006;Bustamante;7
Tamaulipas;28007;Camargo;80
Tamaulipas;28008;Casas;10
Tamaulipas;28009;Ciudad Madero;848
Tamaulipas;28010;Cruillas;4
Tamaulipas;28011;Gómez Farías;23
Tamaulipas;28012;González;95
Tamaulipas;28013;Güémez;80
Tamaulipas;28014;Guerrero;7
Tamaulipas;28015;Gustavo Díaz Ordaz;25
Tamaulipas;28016;Hidalgo;46
Tamaulipas;28017;Jaumave;53
Tamaulipas;28018;Jiménez;16
Tamaulipas;28019;Llera;29
Tamaulipas;28020;Mainero;1
Tamaulipas;28021;El Mante;464
Tamaulipas;28022;Matamoros;1775
Tamaulipas;28023;Méndez;6
Tamaulipas;28024;Mier;11
Tamaulipas;28025;Miguel Alemán;117
Tamaulipas;28026;Miquihuana;9
Tamaulipas;28027;Nuevo Laredo;726
Tamaulipas;28028;Nuevo Morelos;7
Tamaulipas;28029;Ocampo;38
Tamaulipas;28030;Padilla;99
Tamaulipas;28031;Palmillas;6
Tamaulipas;28032;Reynosa;3560
Tamaulipas;28033;Río Bravo;431
Tamaulipas;28034;San Carlos;4
Tamaulipas;28035;San Fernando;173
Tamaulipas;28036;San Nicolás;0
Tamaulipas;28037;Soto la Marina;74
Tamaulipas;28038;Tampico;1300
Tamaulipas;28039;Tula;111
Tamaulipas;28040;Valle Hermoso;141
Tamaulipas;28041;Victoria;2464
Tamaulipas;28042;Villagrán;6
Tamaulipas;28043;Xicoténcatl;89
Tamaulipas;28999;No especificado;0
Tlaxcala;29001;Amaxac de Guerrero;2
Tlaxcala;29002;Apetatitlán de Antonio Carvajal;11
Tlaxcala;29003;Atlangatepec;4
Tlaxcala;29004;Atltzayanca;3
Tlaxcala;29005;Apizaco;67
Tlaxcala;29006;Calpulalpan;30
Tlaxcala;29007;El Carmen Tequexquitla;4
Tlaxcala;29008;Cuapiaxtla;13
Tlaxcala;29009;Cuaxomulco;2
Tlaxcala;29010;Chiautempan;41
Tlaxcala;29011;Muñoz de Domingo Arenas;2
Tlaxcala;29012;Españita;3
Tlaxcala;29013;Huamantla;40
Tlaxcala;29014;Hueyotlipan;10
Tlaxcala;29015;Ixtacuixtla de Mariano Matamoros;12
Tlaxcala;29016;Ixtenco;0
Tlaxcala;29017;Mazatecochco de José María Morelos;1
Tlaxcala;29018;Contla de Juan Cuamatzi;10
Tlaxcala;29019;Tepetitla de Lardizábal;8
Tlaxcala;29020;Sanctórum de Lázaro Cárdenas;6
Tlaxcala;29021;Nanacamilpa de Mariano Arista;11
Tlaxcala;29022;Acuamanala de Miguel Hidalgo;2
Tlaxcala;29023;Natívitas;11
Tlaxcala;29024;Panotla;21
Tlaxcala;29025;San Pablo del Monte;69
Tlaxcala;29026;Santa Cruz Tlaxcala;5
Tlaxcala;29027;Tenancingo;9
Tlaxcala;29028;Teolocholco;2
Tlaxcala;29029;Tepeyanco;2
Tlaxcala;29030;Terrenate;5
Tlaxcala;29031;Tetla de la Solidaridad;8
Tlaxcala;29032;Tetlatlahuca;3
Tlaxcala;29033;Tlaxcala;67
Tlaxcala;29034;Tlaxco;14
Tlaxcala;29035;Tocatlán;2
Tlaxcala;29036;Totolac;11
Tlaxcala;29037;Ziltlaltépec de Trinidad Sánchez Santos;3
Tlaxcala;29038;Tzompantepec;6
Tlaxcala;29039;Xaloztoc;10
Tlaxcala;29040;Xaltocan;4
Tlaxcala;29041;Papalotla de Xicohténcatl;21
Tlaxcala;29042;Xicohtzinco;5
Tlaxcala;29043;Yauhquemehcan;14
Tlaxcala;29044;Zacatelco;31
Tlaxcala;29045;Benito Juárez;3
Tlaxcala;29046;Emiliano Zapata;0
Tlaxcala;29047;Lázaro Cárdenas;2
Tlaxcala;29048;La Magdalena Tlaltelulco;3
Tlaxcala;29049;San Damián Texóloc;6
Tlaxcala;29050;San Francisco Tetlanohcan;2
Tlaxcala;29051;San Jerónimo Zacualpan;2
Tlaxcala;29052;San José Teacalco;1
Tlaxcala;29053;San Juan Huactzinco;4
Tlaxcala;29054;San Lorenzo Axocomanitla;2
Tlaxcala;29055;San Lucas Tecopilco;2
Tlaxcala;29056;Santa Ana Nopalucan;3
Tlaxcala;29057;Santa Apolonia Teacalco;0
Tlaxcala;29058;Santa Catarina Ayometla;3
Tlaxcala;29059;Santa Cruz Quilehtla;5
Tlaxcala;29060;Santa Isabel Xiloxoxtla;3
Tlaxcala;29999;No especificado;0
Veracruz de Ignacio de la Llave;30001;Acajete;31
Veracruz de Ignacio de la Llave;30002;Acatlán;8
Veracruz de Ignacio de la Llave;30003;Acayucan;394
Veracruz de Ignacio de la Llave;30004;Actopan;85
Veracruz de Ignacio de la Llave;30005;Acula;12
Veracruz de Ignacio de la Llave;30006;Acultzingo;42
Veracruz de Ignacio de la Llave;30007;Camarón de Tejeda;7
Veracruz de Ignacio de la Llave;30008;Alpatláhuac;23
Veracruz de Ignacio de la Llave;30009;Alto Lucero de Gutiérrez Barrios;50
Veracruz de Ignacio de la Llave;30010;Altotonga;197
Veracruz de Ignacio de la Llave;30011;Alvarado;221
Veracruz de Ignacio de la Llave;30012;Amatitlán;15
Veracruz de Ignacio de la Llave;30013;Naranjos Amatlán;136
Veracruz de Ignacio de la Llave;30014;Amatlán de los Reyes;188
Veracruz de Ignacio de la Llave;30015;Angel R. Cabada;94
Veracruz de Ignacio de la Llave;30016;La Antigua;193
Veracruz de Ignacio de la Llave;30017;Apazapan;16
Veracruz de Ignacio de la Llave;30018;Aquila;11
Veracruz de Ignacio de la Llave;30019;Astacinga;8
Veracruz de Ignacio de la Llave;30020;Atlahuilco;5
Veracruz de Ignacio de la Llave;30021;Atoyac;102
Veracruz de Ignacio de la Llave;30022;Atzacan;54
Veracruz de Ignacio de la Llave;30023;Atzalan;100
Veracruz de Ignacio de la Llave;30024;Tlaltetela;57
Veracruz de Ignacio de la Llave;30025;Ayahualulco;23
Veracruz de Ignacio de la Llave;30026;Banderilla;149
Veracruz de Ignacio de la Llave;30027;Benito Juárez;35
Veracruz de Ignacio de la Llave;30028;Boca del Río;974
Veracruz de Ignacio de la Llave;30029;Calcahualco;17
Veracruz de Ignacio de la Llave;30030;Camerino Z. Mendoza;110
Veracruz de Ignacio de la Llave;30031;Carrillo Puerto;17
Veracruz de Ignacio de la Llave;30032;Catemaco;147
Veracruz de Ignacio de la Llave;30033;Cazones de Herrera;52
Veracruz de Ignacio de la Llave;30034;Cerro Azul;54
Veracruz de Ignacio de la Llave;30035;Citlaltépetl;30
Veracruz de Ignacio de la Llave;30036;Coacoatzintla;23
Veracruz de Ignacio de la Llave;30037;Coahuitlán;7
Veracruz de Ignacio de la Llave;30038;Coatepec;393
Veracruz de Ignacio de la Llave;30039;Coatzacoalcos;1731
Veracruz de Ignacio de la Llave;30040;Coatzintla;165
Veracruz de Ignacio de la Llave;30041;Coetzala;11
Veracruz de Ignacio de la Llave;30042;Colipa;7
Veracruz de Ignacio de la Llave;30043;Comapa;29
Veracruz de Ignacio de la Llave;30044;Córdoba;1096
Veracruz de Ignacio de la Llave;30045;Cosamaloapan de Carpio;248
Veracruz de Ignacio de la Llave;30046;Cosautlán de Carvajal;18
Veracruz de Ignacio de la Llave;30047;Coscomatepec;109
Veracruz de Ignacio de la Llave;30048;Cosoleacaque;436
Veracruz de Ignacio de la Llave;30049;Cotaxtla;49
Veracruz de Ignacio de la Llave;30050;Coxquihui;27
Veracruz de Ignacio de la Llave;30051;Coyutla;34
Veracruz de Ignacio de la Llave;30052;Cuichapa;52
Veracruz de Ignacio de la Llave;30053;Cuitláhuac;100
Veracruz de Ignacio de la Llave;30054;Chacaltianguis;37
Veracruz de Ignacio de la Llave;30055;Chalma;21
Veracruz de Ignacio de la Llave;30056;Chiconamel;15
Veracruz de Ignacio de la Llave;30057;Chiconquiaco;17
Veracruz de Ignacio de la Llave;30058;Chicontepec;89
Veracruz de Ignacio de la Llave;30059;Chinameca;41
Veracruz de Ignacio de la Llave;30060;Chinampa de Gorostiza;51
Veracruz de Ignacio de la Llave;30061;Las Choapas;339
Veracruz de Ignacio de la Llave;30062;Chocamán;50
Veracruz de Ignacio de la Llave;30063;Chontla;20
Veracruz de Ignacio de la Llave;30064;Chumatlán;9
Veracruz de Ignacio de la Llave;30065;Emiliano Zapata;406
Veracruz de Ignacio de la Llave;30066;Espinal;63
Veracruz de Ignacio de la Llave;30067;Filomeno Mata;4
Veracruz de Ignacio de la Llave;30068;Fortín;282
Veracruz de Ignacio de la Llave;30069;Gutiérrez Zamora;72
Veracruz de Ignacio de la Llave;30070;Hidalgotitlán;14
Veracruz de Ignacio de la Llave;30071;Huatusco;248
Veracruz de Ignacio de la Llave;30072;Huayacocotla;102
Veracruz de Ignacio de la Llave;30073;Hueyapan de Ocampo;107
Veracruz de Ignacio de la Llave;30074;Huiloapan de Cuauhtémoc;36
Veracruz de Ignacio de la Llave;30075;Ignacio de la Llave;14
Veracruz de Ignacio de la Llave;30076;Ilamatlán;23
Veracruz de Ignacio de la Llave;30077;Isla;151
Veracruz de Ignacio de la Llave;30078;Ixcatepec;33
Veracruz de Ignacio de la Llave;30079;Ixhuacán de los Reyes;6
Veracruz de Ignacio de la Llave;30080;Ixhuatlán del Café;70
Veracruz de Ignacio de la Llave;30081;Ixhuatlancillo;98
Veracruz de Ignacio de la Llave;30082;Ixhuatlán del Sureste;56
Veracruz de Ignacio de la Llave;30083;Ixhuatlán de Madero;68
Veracruz de Ignacio de la Llave;30084;Ixmatlahuacan;15
Veracruz de Ignacio de la Llave;30085;Ixtaczoquitlán;224
Veracruz de Ignacio de la Llave;30086;Jalacingo;118
Veracruz de Ignacio de la Llave;30087;Xalapa;3168
Veracruz de Ignacio de la Llave;30088;Jalcomulco;9
Veracruz de Ignacio de la Llave;30089;Jáltipan;85
Veracruz de Ignacio de la Llave;30090;Jamapa;26
Veracruz de Ignacio de la Llave;30091;Jesús Carranza;74
Veracruz de Ignacio de la Llave;30092;Xico;96
Veracruz de Ignacio de la Llave;30093;Jilotepec;53
Veracruz de Ignacio de la Llave;30094;Juan Rodríguez Clara;87
Veracruz de Ignacio de la Llave;30095;Juchique de Ferrer;33
Veracruz de Ignacio de la Llave;30096;Landero y Coss;1
Veracruz de Ignacio de la Llave;30097;Lerdo de Tejada;89
Veracruz de Ignacio de la Llave;30098;Magdalena;4
Veracruz de Ignacio de la Llave;30099;Maltrata;114
Veracruz de Ignacio de la Llave;30100;Manlio Fabio Altamirano;47
Veracruz de Ignacio de la Llave;30101;Mariano Escobedo;101
Veracruz de Ignacio de la Llave;30102;Martínez de la Torre;515
Veracruz de Ignacio de la Llave;30103;Mecatlán;3
Veracruz de Ignacio de la Llave;30104;Mecayapan;26
Veracruz de Ignacio de la Llave;30105;Medellín de Bravo;330
Veracruz de Ignacio de la Llave;30106;Miahuatlán;18
Veracruz de Ignacio de la Llave;30107;Las Minas;2
Veracruz de Ignacio de la Llave;30108;Minatitlán;646
Veracruz de Ignacio de la Llave;30109;Misantla;199
Veracruz de Ignacio de la Llave;30110;Mixtla de Altamirano;21
Veracruz de Ignacio de la Llave;30111;Moloacán;59
Veracruz de Ignacio de la Llave;30112;Naolinco;65
Veracruz de Ignacio de la Llave;30113;Naranjal;10
Veracruz de Ignacio de la Llave;30114;Nautla;45
Veracruz de Ignacio de la Llave;30115;Nogales;151
Veracruz de Ignacio de la Llave;30116;Oluta;61
Veracruz de Ignacio de la Llave;30117;Omealca;41
Veracruz de Ignacio de la Llave;30118;Orizaba;587
Veracruz de Ignacio de la Llave;30119;Otatitlán;36
Veracruz de Ignacio de la Llave;30120;Oteapan;23
Veracruz de Ignacio de la Llave;30121;Ozuluama de Mascareñas;71
Veracruz de Ignacio de la Llave;30122;Pajapan;28
Veracruz de Ignacio de la Llave;30123;Pánuco;327
Veracruz de Ignacio de la Llave;30124;Papantla;483
Veracruz de Ignacio de la Llave;30125;Paso del Macho;90
Veracruz de Ignacio de la Llave;30126;Paso de Ovejas;66
Veracruz de Ignacio de la Llave;30127;La Perla;29
Veracruz de Ignacio de la Llave;30128;Perote;466
Veracruz de Ignacio de la Llave;30129;Platón Sánchez;77
Veracruz de Ignacio de la Llave;30130;Playa Vicente;63
Veracruz de Ignacio de la Llave;30131;Poza Rica de Hidalgo;828
Veracruz de Ignacio de la Llave;30132;Las Vigas de Ramírez;59
Veracruz de Ignacio de la Llave;30133;Pueblo Viejo;155
Veracruz de Ignacio de la Llave;30134;Puente Nacional;73
Veracruz de Ignacio de la Llave;30135;Rafael Delgado;50
Veracruz de Ignacio de la Llave;30136;Rafael Lucio;21
Veracruz de Ignacio de la Llave;30137;Los Reyes;8
Veracruz de Ignacio de la Llave;30138;Río Blanco;265
Veracruz de Ignacio de la Llave;30139;Saltabarranca;33
Veracruz de Ignacio de la Llave;30140;San Andrés Tenejapan;3
Veracruz de Ignacio de la Llave;30141;San Andrés Tuxtla;550
Veracruz de Ignacio de la Llave;30142;San Juan Evangelista;35
Veracruz de Ignacio de la Llave;30143;Santiago Tuxtla;125
Veracruz de Ignacio de la Llave;30144;Sayula de Alemán;74
Veracruz de Ignacio de la Llave;30145;Soconusco;40
Veracruz de Ignacio de la Llave;30146;Sochiapa;16
Veracruz de Ignacio de la Llave;30147;Soledad Atzompa;8
Veracruz de Ignacio de la Llave;30148;Soledad de Doblado;57
Veracruz de Ignacio de la Llave;30149;Soteapan;50
Veracruz de Ignacio de la Llave;30150;Tamalín;18
Veracruz de Ignacio de la Llave;30151;Tamiahua;52
Veracruz de Ignacio de la Llave;30152;Tampico Alto;22
Veracruz de Ignacio de la Llave;30153;Tancoco;19
Veracruz de Ignacio de la Llave;30154;Tantima;14
Veracruz de Ignacio de la Llave;30155;Tantoyuca;274
Veracruz de Ignacio de la Llave;30156;Tatatila;6
Veracruz de Ignacio de la Llave;30157;Castillo de Teayo;42
Veracruz de Ignacio de la Llave;30158;Tecolutla;59
Veracruz de Ignacio de la Llave;30159;Tehuipango;43
Veracruz de Ignacio de la Llave;30160;Álamo Temapache;302
Veracruz de Ignacio de la Llave;30161;Tempoal;85
Veracruz de Ignacio de la Llave;30162;Tenampa;23
Veracruz de Ignacio de la Llave;30163;Tenochtitlán;3
Veracruz de Ignacio de la Llave;30164;Teocelo;30
Veracruz de Ignacio de la Llave;30165;Tepatlaxco;5
Veracruz de Ignacio de la Llave;30166;Tepetlán;12
Veracruz de Ignacio de la Llave;30167;Tepetzintla;12
Veracruz de Ignacio de la Llave;30168;Tequila;32
Veracruz de Ignacio de la Llave;30169;José Azueta;30
Veracruz de Ignacio de la Llave;30170;Texcatepec;20
Veracruz de Ignacio de la Llave;30171;Texhuacán;10
Veracruz de Ignacio de la Llave;30172;Texistepec;45
Veracruz de Ignacio de la Llave;30173;Tezonapa;46
Veracruz de Ignacio de la Llave;30174;Tierra Blanca;389
Veracruz de Ignacio de la Llave;30175;Tihuatlán;306
Veracruz de Ignacio de la Llave;30176;Tlacojalpan;11
Veracruz de Ignacio de la Llave;30177;Tlacolulan;30
Veracruz de Ignacio de la Llave;30178;Tlacotalpan;19
Veracruz de Ignacio de la Llave;30179;Tlacotepec de Mejía;11
Veracruz de Ignacio de la Llave;30180;Tlachichilco;6
Veracruz de Ignacio de la Llave;30181;Tlalixcoyan;51
Veracruz de Ignacio de la Llave;30182;Tlalnelhuayocan;66
Veracruz de Ignacio de la Llave;30183;Tlapacoyan;240
Veracruz de Ignacio de la Llave;30184;Tlaquilpa;22
Veracruz de Ignacio de la Llave;30185;Tlilapan;20
Veracruz de Ignacio de la Llave;30186;Tomatlán;25
Veracruz de Ignacio de la Llave;30187;Tonayán;5
Veracruz de Ignacio de la Llave;30188;Totutla;39
Veracruz de Ignacio de la Llave;30189;Tuxpan;659
Veracruz de Ignacio de la Llave;30190;Tuxtilla;3
Veracruz de Ignacio de la Llave;30191;Ursulo Galván;66
Veracruz de Ignacio de la Llave;30192;Vega de Alatorre;35
Veracruz de Ignacio de la Llave;30193;Veracruz;3656
Veracruz de Ignacio de la Llave;30194;Villa Aldama;49
Veracruz de Ignacio de la Llave;30195;Xoxocotla;12
Veracruz de Ignacio de la Llave;30196;Yanga;38
Veracruz de Ignacio de la Llave;30197;Yecuatla;24
Veracruz de Ignacio de la Llave;30198;Zacualpan;17
Veracruz de Ignacio de la Llave;30199;Zaragoza;26
Veracruz de Ignacio de la Llave;30200;Zentla;30
Veracruz de Ignacio de la Llave;30201;Zongolica;104
Veracruz de Ignacio de la Llave;30202;Zontecomatlán de López y Fuentes;18
Veracruz de Ignacio de la Llave;30203;Zozocolco de Hidalgo;20
Veracruz de Ignacio de la Llave;30204;Agua Dulce;114
Veracruz de Ignacio de la Llave;30205;El Higo;67
Veracruz de Ignacio de la Llave;30206;Nanchital de Lázaro Cárdenas del Río;117
Veracruz de Ignacio de la Llave;30207;Tres Valles;133
Veracruz de Ignacio de la Llave;30208;Carlos A. Carrillo;58
Veracruz de Ignacio de la Llave;30209;Tatahuicapan de Juárez;20
Veracruz de Ignacio de la Llave;30210;Uxpanapa;47
Veracruz de Ignacio de la Llave;30211;San Rafael;91
Veracruz de Ignacio de la Llave;30212;Santiago Sochiapan;17
Veracruz de Ignacio de la Llave;30999;No especificado;10
Yucatán;31001;Abalá;17
Yucatán;31002;Acanceh;7
Yucatán;31003;Akil;11
Yucatán;31004;Baca;8
Yucatán;31005;Bokobá;3
Yucatán;31006;Buctzotz;5
Yucatán;31007;Cacalchén;5
Yucatán;31008;Calotmul;0
Yucatán;31009;Cansahcab;1
Yucatán;31010;Cantamayec;0
Yucatán;31011;Celestún;13
Yucatán;31012;Cenotillo;1
Yucatán;31013;Conkal;4
Yucatán;31014;Cuncunul;0
Yucatán;31015;Cuzamá;8
Yucatán;31016;Chacsinkín;0
Yucatán;31017;Chankom;0
Yucatán;31018;Chapab;6
Yucatán;31019;Chemax;3
Yucatán;31020;Chicxulub Pueblo;3
Yucatán;31021;Chichimilá;2
Yucatán;31022;Chikindzonot;1
Yucatán;31023;Chocholá;5
Yucatán;31024;Chumayel;2
Yucatán;31025;Dzan;7
Yucatán;31026;Dzemul;2
Yucatán;31027;Dzidzantún;13
Yucatán;31028;Dzilam de Bravo;1
Yucatán;31029;Dzilam González;5
Yucatán;31030;Dzitás;0
Yucatán;31031;Dzoncauich;0
Yucatán;31032;Espita;4
Yucatán;31033;Halachó;10
Yucatán;31034;Hocabá;2
Yucatán;31035;Hoctún;3
Yucatán;31036;Homún;1
Yucatán;31037;Huhí;2
Yucatán;31038;Hunucmá;66
Yucatán;31039;Ixil;0
Yucatán;31040;Izamal;41
Yucatán;31041;Kanasín;125
Yucatán;31042;Kantunil;3
Yucatán;31043;Kaua;1
Yucatán;31044;Kinchil;6
Yucatán;31045;Kopomá;0
Yucatán;31046;Mama;4
Yucatán;31047;Maní;1
Yucatán;31048;Maxcanú;33
Yucatán;31049;Mayapán;0
Yucatán;31050;Mérida;1281
Yucatán;31051;Mocochá;2
Yucatán;31052;Motul;66
Yucatán;31053;Muna;0
Yucatán;31054;Muxupip;0
Yucatán;31055;Opichén;4
Yucatán;31056;Oxkutzcab;14
Yucatán;31057;Panabá;3
Yucatán;31058;Peto;17
Yucatán;31059;Progreso;95
Yucatán;31060;Quintana Roo;0
Yucatán;31061;Río Lagartos;0
Yucatán;31062;Sacalum;2
Yucatán;31063;Samahil;3
Yucatán;31064;Sanahcat;0
Yucatán;31065;San Felipe;1
Yucatán;31066;Santa Elena;0
Yucatán;31067;Seyé;9
Yucatán;31068;Sinanché;1
Yucatán;31069;Sotuta;2
Yucatán;31070;Sucilá;3
Yucatán;31071;Sudzal;1
Yucatán;31072;Suma;0
Yucatán;31073;Tahdziú;0
Yucatán;31074;Tahmek;2
Yucatán;31075;Teabo;2
Yucatán;31076;Tecoh;4
Yucatán;31077;Tekal de Venegas;3
Yucatán;31078;Tekantó;5
Yucatán;31079;Tekax;50
Yucatán;31080;Tekit;2
Yucatán;31081;Tekom;0
Yucatán;31082;Telchac Pueblo;5
Yucatán;31083;Telchac Puerto;2
Yucatán;31084;Temax;4
Yucatán;31085;Temozón;2
Yucatán;31086;Tepakán;0
Yucatán;31087;Tetiz;4
Yucatán;31088;Teya;2
Yucatán;31089;Ticul;45
Yucatán;31090;Timucuy;5
Yucatán;31091;Tinum;5
Yucatán;31092;Tixcacalcupul;1
Yucatán;31093;Tixkokob;2
Yucatán;31094;Tixméhuac;0
Yucatán;31095;Tixpéhual;0
Yucatán;31096;Tizimín;75
Yucatán;31097;Tunkás;1
Yucatán;31098;Tzucacab;6
Yucatán;31099;Uayma;2
Yucatán;31100;Ucú;0
Yucatán;31101;Umán;95
Yucatán;31102;Valladolid;74
Yucatán;31103;Xocchel;1
Yucatán;31104;Yaxcabá;5
Yucatán;31105;Yaxkukul;3
Yucatán;31106;Yobaín;0
Yucatán;31999;No especificado;0
Zacatecas;32001;Apozol;13
Zacatecas;32002;Apulco;4
Zacatecas;32003;Atolinga;10
Zacatecas;32004;Benito Juárez;11
Zacatecas;32005;Calera;299
Zacatecas;32006;Cañitas de Felipe Pescador;12
Zacatecas;32007;Concepción del Oro;25
Zacatecas;32008;Cuauhtémoc;30
Zacatecas;32009;Chalchihuites;15
Zacatecas;32010;Fresnillo;1623
Zacatecas;32011;Trinidad García de la Cadena;19
Zacatecas;32012;Genaro Codina;24
Zacatecas;32013;General Enrique Estrada;31
Zacatecas;32014;General Francisco R. Murguía;20
Zacatecas;32015;El Plateado de Joaquín Amaro;1
Zacatecas;32016;General Pánfilo Natera;48
Zacatecas;32017;Guadalupe;1640
Zacatecas;32018;Huanusco;12
Zacatecas;32019;Jalpa;89
Zacatecas;32020;Jerez;285
Zacatecas;32021;Jiménez del Teul;2
Zacatecas;32022;Juan Aldama;54
Zacatecas;32023;Juchipila;34
Zacatecas;32024;Loreto;98
Zacatecas;32025;Luis Moya;38
Zacatecas;32026;Mazapil;9
Zacatecas;32027;Melchor Ocampo;1
Zacatecas;32028;Mezquital del Oro;7
Zacatecas;32029;Miguel Auza;47
Zacatecas;32030;Momax;6
Zacatecas;32031;Monte Escobedo;10
Zacatecas;32032;Morelos;69
Zacatecas;32033;Moyahua de Estrada;14
Zacatecas;32034;Nochistlán de Mejía;71
Zacatecas;32035;Noria de Ángeles;7
Zacatecas;32036;Ojocaliente;143
Zacatecas;32037;Pánuco;65
Zacatecas;32038;Pinos;153
Zacatecas;32039;Río Grande;139
Zacatecas;32040;Sain Alto;28
Zacatecas;32041;El Salvador;1
Zacatecas;32042;Sombrerete;200
Zacatecas;32043;Susticacán;2
Zacatecas;32044;Tabasco;60
Zacatecas;32045;Tepechitlán;32
Zacatecas;32046;Tepetongo;17
Zacatecas;32047;Teúl de González Ortega;42
Zacatecas;32048;Tlaltenango de Sánchez Román;175
Zacatecas;32049;Valparaíso;126
Zacatecas;32050;Vetagrande;41
Zacatecas;32051;Villa de Cos;80
Zacatecas;32052;Villa García;25
Zacatecas;32053;Villa González Ortega;28
Zacatecas;32054;Villa Hidalgo;17
Zacatecas;32055;Villanueva;211
Zacatecas;32056;Zacatecas;2056
Zacatecas;32057;Trancoso;99
Zacatecas;32058;Santa María de la Paz;17
Zacatecas;32999;No especificado;0
